date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2006-08-01 21:00:00,1.2825,1.2786,1.2834,1.2774,1.2825,1.2786,1.2834,1.2774,9685
2006-08-02 21:00:00,1.2786,1.2801,1.2833,1.274,1.2786,1.2801,1.2833,1.274,10850
2006-08-03 21:00:00,1.2801,1.2874,1.2908,1.2776,1.2801,1.2874,1.2908,1.2776,8331
2006-08-06 21:00:00,1.2874,1.284,1.2892,1.2828,1.2874,1.284,1.2892,1.2828,9393
2006-08-07 21:00:00,1.284,1.2832,1.2891,1.2804,1.284,1.2832,1.2891,1.2804,9589
2006-08-08 21:00:00,1.2832,1.2861,1.2903,1.2762,1.2832,1.2861,1.2903,1.2762,11717
2006-08-09 21:00:00,1.2861,1.2792,1.2911,1.2746,1.2861,1.2792,1.2911,1.2746,10740
2006-08-10 21:00:00,1.2792,1.2729,1.2799,1.2716,1.2792,1.2729,1.2799,1.2716,8945
2006-08-13 21:00:00,1.2729,1.2712,1.2763,1.2708,1.2729,1.2715,1.2766,1.2711,8518
2006-08-14 21:00:00,1.2712,1.2785,1.2802,1.2693,1.2715,1.2788,1.2805,1.2696,11042
2006-08-15 21:00:00,1.2785,1.2837,1.2864,1.2768,1.2788,1.284,1.2867,1.2771,12447
2006-08-16 21:00:00,1.2837,1.2826,1.2886,1.2811,1.284,1.2829,1.2889,1.2814,13705
2006-08-17 21:00:00,1.2826,1.2828,1.2844,1.2781,1.2829,1.2831,1.2847,1.2784,11583
2006-08-19 21:00:00,1.2828,1.2829,1.2829,1.2827,1.2831,1.2832,1.2832,1.283,3
2006-08-20 21:00:00,1.2829,1.2889,1.2938,1.2819,1.2832,1.2892,1.2941,1.2822,13369
2006-08-21 21:00:00,1.2889,1.28,1.2894,1.2782,1.2892,1.2803,1.2897,1.2785,12319
2006-08-22 21:00:00,1.28,1.2783,1.2851,1.2774,1.2803,1.2786,1.2854,1.2777,12591
2006-08-23 21:00:00,1.2783,1.2763,1.2843,1.2749,1.2786,1.2766,1.2846,1.2752,11752
2006-08-24 21:00:00,1.2763,1.2755,1.2783,1.2723,1.2766,1.2758,1.2786,1.2726,11405
2006-08-26 21:00:00,1.2755,1.2755,1.2756,1.2755,1.2758,1.2758,1.2759,1.2758,2
2006-08-27 21:00:00,1.2755,1.2778,1.282,1.2753,1.2758,1.2781,1.2823,1.2756,13668
2006-08-28 21:00:00,1.2778,1.2823,1.2838,1.2748,1.2781,1.2826,1.2841,1.2751,15075
2006-08-29 21:00:00,1.2823,1.2831,1.2853,1.2811,1.2826,1.2834,1.2856,1.2814,14232
2006-08-30 21:00:00,1.2831,1.2812,1.288,1.2784,1.2834,1.2815,1.2883,1.2787,14836
2006-08-31 21:00:00,1.2812,1.2836,1.2846,1.2753,1.2815,1.2839,1.2849,1.2756,12275
2006-09-03 21:00:00,1.2836,1.2871,1.2873,1.2836,1.2839,1.2874,1.2876,1.2839,8488
2006-09-04 21:00:00,1.2871,1.2815,1.2873,1.2793,1.2874,1.2818,1.2876,1.2796,8497
2006-09-05 21:00:00,1.2815,1.2804,1.2832,1.277,1.2818,1.2807,1.2835,1.2773,9855
2006-09-06 21:00:00,1.2804,1.2729,1.283,1.2705,1.2807,1.2732,1.2833,1.2708,11674
2006-09-07 21:00:00,1.2729,1.2676,1.2739,1.265,1.2732,1.2679,1.2742,1.2653,12042
2006-09-10 21:00:00,1.2676,1.27,1.274,1.2649,1.2679,1.2703,1.2743,1.2652,9764
2006-09-11 21:00:00,1.27,1.2686,1.2736,1.2669,1.2703,1.2689,1.2739,1.2672,9865
2006-09-12 21:00:00,1.2686,1.2689,1.2718,1.2664,1.2689,1.2692,1.2721,1.2667,12211
2006-09-13 21:00:00,1.2689,1.2724,1.2752,1.2674,1.2692,1.2727,1.2755,1.2677,12239
2006-09-14 21:00:00,1.2724,1.2655,1.2735,1.263,1.2727,1.2658,1.2738,1.2633,11765
2006-09-16 21:00:00,1.2655,1.2659,1.2661,1.2655,1.2658,1.2662,1.2664,1.2658,6
2006-09-17 21:00:00,1.2659,1.2706,1.271,1.263,1.2662,1.2709,1.2713,1.2633,14102
2006-09-18 21:00:00,1.2706,1.2677,1.2726,1.2649,1.2709,1.268,1.2729,1.2652,14619
2006-09-19 21:00:00,1.2677,1.2684,1.2728,1.2664,1.268,1.2687,1.2731,1.2667,12698
2006-09-20 21:00:00,1.2684,1.2779,1.2797,1.2682,1.2687,1.2782,1.28,1.2685,14503
2006-09-21 21:00:00,1.2779,1.2785,1.283,1.2776,1.2782,1.2788,1.2833,1.2779,11364
2006-09-24 21:00:00,1.2785,1.2744,1.282,1.273,1.2788,1.2747,1.2823,1.2733,10806
2006-09-25 21:00:00,1.2744,1.2688,1.2762,1.2661,1.2747,1.2691,1.2765,1.2664,11113
2006-09-26 21:00:00,1.2688,1.2699,1.2718,1.2669,1.2691,1.2702,1.2721,1.2672,10249
2006-09-27 21:00:00,1.2699,1.2701,1.2731,1.2676,1.2702,1.2704,1.2734,1.2679,9580
2006-09-28 21:00:00,1.2701,1.2678,1.2712,1.2638,1.2704,1.2681,1.2715,1.2641,8791
2006-10-01 21:00:00,1.2678,1.2736,1.2758,1.2663,1.2681,1.2739,1.2761,1.2666,10084
2006-10-02 21:00:00,1.2736,1.2732,1.2765,1.2718,1.2739,1.2735,1.2768,1.2721,9064
2006-10-03 21:00:00,1.2732,1.2714,1.2738,1.2666,1.2735,1.2717,1.2741,1.2669,9659
2006-10-04 21:00:00,1.2714,1.2692,1.2725,1.2669,1.2717,1.2695,1.2728,1.2672,11007
2006-10-05 21:00:00,1.2692,1.2592,1.2718,1.257,1.2695,1.2592,1.2718,1.257,10265
2006-10-08 21:00:00,1.2592,1.2593,1.2613,1.2583,1.2592,1.2596,1.2616,1.2586,9156
2006-10-09 21:00:00,1.2593,1.2536,1.2613,1.2516,1.2596,1.2539,1.2616,1.2519,9369
2006-10-10 21:00:00,1.2536,1.2513,1.2557,1.25,1.2539,1.2516,1.256,1.2503,10218
2006-10-11 21:00:00,1.2513,1.2554,1.2566,1.2512,1.2516,1.2557,1.2569,1.2515,9298
2006-10-12 21:00:00,1.2554,1.2507,1.2577,1.2483,1.2557,1.251,1.258,1.2486,10011
2006-10-15 21:00:00,1.2507,1.2531,1.2537,1.2489,1.251,1.2534,1.254,1.2492,8958
2006-10-16 21:00:00,1.2531,1.2543,1.2565,1.2507,1.2534,1.2546,1.2568,1.251,9041
2006-10-17 21:00:00,1.2543,1.253,1.2558,1.25,1.2546,1.2533,1.2561,1.2503,8554
2006-10-18 21:00:00,1.253,1.2623,1.2642,1.2526,1.2533,1.2626,1.2645,1.2529,8730
2006-10-19 21:00:00,1.2623,1.2617,1.2639,1.2596,1.2626,1.262,1.2642,1.2599,8374
2006-10-22 21:00:00,1.2617,1.255,1.2621,1.2534,1.262,1.2553,1.2624,1.2537,7385
2006-10-23 21:00:00,1.255,1.2557,1.2576,1.2524,1.2553,1.256,1.2579,1.2527,10180
2006-10-24 21:00:00,1.2557,1.2601,1.2621,1.255,1.256,1.2604,1.2624,1.2553,8905
2006-10-25 21:00:00,1.2601,1.2691,1.2702,1.2598,1.2604,1.2694,1.2705,1.2601,7576
2006-10-26 21:00:00,1.2691,1.2733,1.275,1.2662,1.2694,1.2736,1.2753,1.2665,9098
2006-10-29 21:00:00,1.2733,1.2723,1.2735,1.2697,1.2736,1.2726,1.2738,1.27,7537
2006-10-30 21:00:00,1.2723,1.2762,1.2783,1.2677,1.2726,1.2765,1.2786,1.268,8560
2006-10-31 21:00:00,1.2762,1.2755,1.2797,1.2742,1.2765,1.2758,1.28,1.2745,7585
2006-11-01 21:00:00,1.2755,1.2778,1.2783,1.2736,1.2758,1.2781,1.2786,1.2739,8070
2006-11-02 21:00:00,1.2778,1.2715,1.2794,1.2679,1.2781,1.2718,1.2797,1.2682,8213
2006-11-05 21:00:00,1.2715,1.2722,1.2725,1.2689,1.2718,1.2725,1.2728,1.2692,7175
2006-11-06 21:00:00,1.2722,1.2775,1.282,1.2721,1.2725,1.2778,1.2823,1.2724,7522
2006-11-07 21:00:00,1.2775,1.2755,1.2806,1.2745,1.2778,1.2758,1.2809,1.2748,7313
2006-11-08 21:00:00,1.2755,1.2827,1.2847,1.2749,1.2758,1.283,1.285,1.2752,8366
2006-11-09 21:00:00,1.2827,1.2845,1.2902,1.2826,1.283,1.2848,1.2905,1.2829,8376
2006-11-12 21:00:00,1.2845,1.2805,1.2877,1.2794,1.2848,1.2808,1.288,1.2797,6233
2006-11-13 21:00:00,1.2805,1.2808,1.2871,1.2788,1.2808,1.2811,1.2874,1.2791,6997
2006-11-14 21:00:00,1.2808,1.2827,1.2833,1.277,1.2811,1.283,1.2836,1.2773,7330
2006-11-15 21:00:00,1.2827,1.2795,1.284,1.2781,1.283,1.2798,1.2843,1.2784,6728
2006-11-16 21:00:00,1.2795,1.2824,1.2846,1.2761,1.2798,1.2827,1.2849,1.2764,6652
2006-11-19 21:00:00,1.2824,1.2814,1.2851,1.2804,1.2827,1.2817,1.2854,1.2807,6286
2006-11-20 21:00:00,1.2814,1.2843,1.2853,1.2795,1.2817,1.2846,1.2856,1.2798,6976
2006-11-21 21:00:00,1.2843,1.2943,1.2956,1.2839,1.2846,1.2946,1.2959,1.2842,8834
2006-11-22 21:00:00,1.2943,1.2943,1.2974,1.2926,1.2946,1.2946,1.2977,1.2929,7403
2006-11-23 21:00:00,1.2943,1.3094,1.3109,1.2942,1.2946,1.3097,1.3112,1.2945,9359
2006-11-26 21:00:00,1.3094,1.3133,1.3174,1.3085,1.3097,1.3136,1.3177,1.3088,10719
2006-11-27 21:00:00,1.3133,1.3199,1.3207,1.3118,1.3136,1.3202,1.321,1.3121,12022
2006-11-28 21:00:00,1.3199,1.3153,1.3217,1.313,1.3202,1.3156,1.322,1.3133,10485
2006-11-29 21:00:00,1.3153,1.3241,1.3274,1.314,1.3156,1.3244,1.3277,1.3143,10618
2006-11-30 21:00:00,1.3241,1.3335,1.3348,1.3219,1.3244,1.3338,1.3351,1.3222,10977
2006-12-03 21:00:00,1.3335,1.3341,1.3367,1.3281,1.3338,1.3344,1.337,1.3284,10054
2006-12-04 21:00:00,1.3341,1.3315,1.3363,1.3286,1.3344,1.3318,1.3366,1.3289,10965
2006-12-05 21:00:00,1.3315,1.3286,1.334,1.3253,1.3318,1.3289,1.3343,1.3256,10153
2006-12-06 21:00:00,1.3286,1.3285,1.3323,1.3273,1.3289,1.3288,1.3326,1.3276,9590
2006-12-07 21:00:00,1.3285,1.3202,1.3364,1.3188,1.3288,1.3205,1.3367,1.3191,11071
2006-12-10 21:00:00,1.3202,1.3235,1.3262,1.3126,1.3205,1.3238,1.3265,1.3129,11724
2006-12-11 21:00:00,1.3235,1.3283,1.3292,1.3212,1.3238,1.3286,1.3295,1.3215,10477
2006-12-12 21:00:00,1.3283,1.3212,1.3287,1.319,1.3286,1.3215,1.329,1.3193,9082
2006-12-13 21:00:00,1.3212,1.3142,1.3252,1.3139,1.3215,1.3145,1.3255,1.3142,9374
2006-12-14 21:00:00,1.3142,1.3082,1.3187,1.3059,1.3145,1.3085,1.319,1.3062,11093
2006-12-17 21:00:00,1.3082,1.3096,1.3117,1.3051,1.3085,1.3099,1.312,1.3054,8211
2006-12-18 21:00:00,1.3096,1.3196,1.3214,1.3082,1.3099,1.3199,1.3217,1.3085,10067
2006-12-19 21:00:00,1.3196,1.3171,1.3244,1.3159,1.3199,1.3174,1.3247,1.3162,8775
2006-12-20 21:00:00,1.3171,1.3176,1.3213,1.314,1.3174,1.3179,1.3216,1.3143,8812
2006-12-21 21:00:00,1.3176,1.314,1.3212,1.3107,1.3179,1.3143,1.3215,1.311,8105
2006-12-25 21:00:00,1.314,1.3096,1.314,1.3089,1.3143,1.3099,1.3143,1.3092,2239
2006-12-26 21:00:00,1.3096,1.3112,1.3177,1.3094,1.3099,1.3115,1.318,1.3097,8242
2006-12-27 21:00:00,1.3112,1.3148,1.3201,1.3105,1.3115,1.3151,1.3204,1.3108,8313
2006-12-28 21:00:00,1.3148,1.3201,1.3204,1.3137,1.3151,1.3204,1.3207,1.314,8010
2007-01-01 21:00:00,1.3201,1.3272,1.3296,1.3199,1.3204,1.3272,1.3296,1.3199,6711
2007-01-02 21:00:00,1.3272,1.3169,1.329,1.3145,1.3272,1.3169,1.329,1.3145,9935
2007-01-03 21:00:00,1.3169,1.3082,1.3178,1.3075,1.3169,1.3082,1.3178,1.3075,10377
2007-01-04 21:00:00,1.3082,1.3002,1.3105,1.298,1.3082,1.3002,1.3105,1.298,10556
2007-01-07 21:00:00,1.3002,1.3022,1.3035,1.2971,1.3002,1.3022,1.3035,1.2971,8587
2007-01-08 21:00:00,1.3022,1.2999,1.3052,1.2984,1.3022,1.2999,1.3052,1.2984,8729
2007-01-09 21:00:00,1.2999,1.2936,1.3003,1.293,1.2999,1.2936,1.3003,1.293,9641
2007-01-10 21:00:00,1.2936,1.2891,1.3015,1.2881,1.2936,1.2891,1.3015,1.2881,11259
2007-01-11 21:00:00,1.2891,1.2915,1.2944,1.2864,1.2891,1.2915,1.2944,1.2864,10246
2007-01-14 21:00:00,1.2914,1.2936,1.2956,1.2914,1.2914,1.2936,1.2956,1.2914,6122
2007-01-15 21:00:00,1.2936,1.2917,1.2988,1.2907,1.2936,1.2917,1.2988,1.2907,9306
2007-01-16 21:00:00,1.2917,1.2936,1.295,1.2897,1.2917,1.2936,1.295,1.2897,8354
2007-01-17 21:00:00,1.2936,1.2962,1.2976,1.2896,1.2936,1.2962,1.2976,1.2896,10080
2007-01-18 21:00:00,1.2962,1.296,1.3,1.2913,1.2962,1.296,1.3,1.2913,8308
2007-01-21 21:00:00,1.296,1.2949,1.2977,1.2922,1.296,1.2949,1.2977,1.2922,5736
2007-01-22 21:00:00,1.2949,1.3025,1.3043,1.2928,1.2949,1.3025,1.3043,1.2928,8856
2007-01-23 21:00:00,1.3025,1.2968,1.3035,1.2947,1.3025,1.2968,1.3035,1.2947,9726
2007-01-24 21:00:00,1.2968,1.293,1.3001,1.2914,1.2968,1.293,1.3001,1.2914,9825
2007-01-25 21:00:00,1.293,1.2913,1.2944,1.2876,1.293,1.2913,1.2944,1.2876,9521
2007-01-28 21:00:00,1.2913,1.2955,1.2966,1.2897,1.2913,1.2958,1.2969,1.29,6661
2007-01-29 21:00:00,1.2955,1.2968,1.298,1.2943,1.2958,1.2971,1.2983,1.2946,8039
2007-01-30 21:00:00,1.2968,1.3031,1.3037,1.2924,1.2971,1.3034,1.304,1.2927,9971
2007-01-31 21:00:00,1.3031,1.302,1.3053,1.3002,1.3034,1.3023,1.3056,1.3005,8519
2007-02-01 21:00:00,1.302,1.2964,1.3064,1.295,1.3023,1.2967,1.3067,1.2953,7868
2007-02-04 21:00:00,1.2961,1.2927,1.2965,1.2913,1.2964,1.293,1.2968,1.2916,7258
2007-02-05 21:00:00,1.2927,1.2983,1.2989,1.2912,1.293,1.2986,1.2992,1.2915,7091
2007-02-06 21:00:00,1.2983,1.3009,1.3024,1.2972,1.2986,1.3012,1.3027,1.2975,6778
2007-02-07 21:00:00,1.3009,1.304,1.3041,1.2975,1.3012,1.3043,1.3044,1.2978,8157
2007-02-08 21:00:00,1.304,1.3005,1.3043,1.2983,1.3043,1.3008,1.3046,1.2986,6375
2007-02-11 21:00:00,1.3002,1.2964,1.3035,1.294,1.3005,1.2967,1.3038,1.2943,6686
2007-02-12 21:00:00,1.2964,1.3037,1.3043,1.2954,1.2967,1.304,1.3046,1.2957,8359
2007-02-13 21:00:00,1.3037,1.3129,1.3151,1.3023,1.304,1.3132,1.3154,1.3026,9291
2007-02-14 21:00:00,1.3129,1.314,1.3172,1.3118,1.3132,1.3143,1.3175,1.3121,9735
2007-02-15 21:00:00,1.314,1.3138,1.3144,1.3093,1.3143,1.3141,1.3147,1.3096,7581
2007-02-18 21:00:00,1.3157,1.3154,1.3162,1.3122,1.316,1.3157,1.3165,1.3125,4872
2007-02-19 21:00:00,1.3154,1.3136,1.3188,1.3129,1.3157,1.3139,1.3191,1.3132,6908
2007-02-20 21:00:00,1.3136,1.3137,1.3165,1.3111,1.3139,1.314,1.3168,1.3114,7775
2007-02-21 21:00:00,1.3137,1.3125,1.3143,1.308,1.314,1.3128,1.3146,1.3083,6933
2007-02-22 21:00:00,1.3125,1.3164,1.3187,1.3101,1.3128,1.3167,1.319,1.3104,6624
2007-02-25 21:00:00,1.3164,1.3186,1.3197,1.315,1.3167,1.3189,1.32,1.3153,5891
2007-02-26 21:00:00,1.3186,1.3241,1.3258,1.316,1.3189,1.3244,1.3261,1.3163,10356
2007-02-27 21:00:00,1.3241,1.3228,1.3241,1.318,1.3244,1.3231,1.3244,1.3183,10419
2007-02-28 21:00:00,1.3228,1.3185,1.3239,1.3154,1.3231,1.3188,1.3242,1.3157,10213
2007-03-01 21:00:00,1.3185,1.3191,1.32,1.3141,1.3188,1.3194,1.3203,1.3144,8788
2007-03-04 21:00:00,1.3191,1.3088,1.321,1.3071,1.3194,1.3091,1.3213,1.3074,12286
2007-03-05 21:00:00,1.3088,1.3125,1.313,1.3079,1.3091,1.3128,1.3133,1.3082,9220
2007-03-06 21:00:00,1.3125,1.3175,1.3184,1.3109,1.3128,1.3178,1.3187,1.3112,6998
2007-03-07 21:00:00,1.3175,1.3132,1.3181,1.3115,1.3178,1.3135,1.3184,1.3118,8454
2007-03-08 21:00:00,1.3132,1.3113,1.3158,1.3086,1.3135,1.3116,1.3161,1.3089,6220
2007-03-11 21:00:00,1.3113,1.3188,1.32,1.3107,1.3116,1.3191,1.3203,1.311,7725
2007-03-12 21:00:00,1.3188,1.3195,1.322,1.3154,1.3191,1.3198,1.3223,1.3157,9671
2007-03-13 21:00:00,1.3195,1.3221,1.3244,1.3176,1.3198,1.3224,1.3247,1.3179,9766
2007-03-14 21:00:00,1.3221,1.3236,1.3251,1.3192,1.3224,1.3239,1.3254,1.3195,9127
2007-03-15 21:00:00,1.3236,1.3312,1.3338,1.3233,1.3239,1.3315,1.3341,1.3236,10543
2007-03-18 21:00:00,1.3314,1.3301,1.3329,1.3279,1.3317,1.3304,1.3332,1.3282,6653
2007-03-19 21:00:00,1.3301,1.3316,1.3321,1.327,1.3304,1.3319,1.3324,1.3273,9041
2007-03-20 21:00:00,1.3316,1.3384,1.3388,1.3288,1.3319,1.3387,1.3391,1.3291,7794
2007-03-21 21:00:00,1.3384,1.3329,1.341,1.3309,1.3387,1.3332,1.3413,1.3312,8764
2007-03-22 21:00:00,1.3329,1.3286,1.3341,1.3284,1.3332,1.3289,1.3344,1.3287,6685
2007-03-25 21:00:00,1.3288,1.3329,1.3346,1.3253,1.3291,1.3332,1.3349,1.3256,7847
2007-03-26 21:00:00,1.3329,1.335,1.3363,1.3321,1.3332,1.3353,1.3366,1.3324,7124
2007-03-27 21:00:00,1.335,1.3311,1.3373,1.3307,1.3353,1.3314,1.3376,1.331,9196
2007-03-28 21:00:00,1.3311,1.3329,1.3352,1.33,1.3314,1.3332,1.3355,1.3303,7246
2007-03-29 21:00:00,1.3329,1.3357,1.3399,1.3287,1.3332,1.336,1.3402,1.329,9968
2007-04-01 21:00:00,1.3358,1.3364,1.3382,1.3331,1.3361,1.3367,1.3385,1.3334,6834
2007-04-02 21:00:00,1.3364,1.3329,1.338,1.3318,1.3367,1.3332,1.3383,1.3321,6278
2007-04-03 21:00:00,1.3329,1.3366,1.338,1.3317,1.3332,1.3369,1.3383,1.332,7026
2007-04-04 21:00:00,1.3366,1.3428,1.3441,1.3352,1.3369,1.3431,1.3444,1.3355,6493
2007-04-05 21:00:00,1.3428,1.3374,1.3431,1.3363,1.3431,1.3377,1.3434,1.3366,3737
2007-04-08 21:00:00,1.3374,1.3353,1.3385,1.3339,1.3377,1.3356,1.3388,1.3342,2799
2007-04-09 21:00:00,1.3353,1.3438,1.3454,1.3348,1.3356,1.3441,1.3457,1.3351,7045
2007-04-10 21:00:00,1.3438,1.343,1.3441,1.3406,1.3441,1.3433,1.3444,1.3409,6363
2007-04-11 21:00:00,1.343,1.348,1.3504,1.3428,1.3433,1.3483,1.3507,1.3431,7680
2007-04-12 21:00:00,1.348,1.353,1.3552,1.348,1.3483,1.3533,1.3555,1.3483,8908
2007-04-15 21:00:00,1.3554,1.3533,1.3575,1.353,1.3557,1.3536,1.3578,1.3533,7019
2007-04-16 21:00:00,1.3533,1.3565,1.3593,1.3523,1.3536,1.3568,1.3596,1.3526,8342
2007-04-17 21:00:00,1.3565,1.3607,1.3615,1.3555,1.3568,1.361,1.3618,1.3558,7256
2007-04-18 21:00:00,1.3607,1.3611,1.3618,1.356,1.361,1.3614,1.3621,1.3563,8491
2007-04-19 21:00:00,1.3611,1.3592,1.3636,1.3585,1.3614,1.3595,1.3639,1.3588,5956
2007-04-22 21:00:00,1.3599,1.3575,1.3607,1.354,1.3602,1.3578,1.361,1.3543,6354
2007-04-23 21:00:00,1.3575,1.3638,1.3642,1.3547,1.3578,1.3641,1.3645,1.355,7238
2007-04-24 21:00:00,1.3638,1.3636,1.3664,1.3621,1.3641,1.3639,1.3667,1.3624,7970
2007-04-25 21:00:00,1.3636,1.3599,1.3653,1.3583,1.3639,1.3602,1.3656,1.3586,8513
2007-04-26 21:00:00,1.3599,1.3648,1.3681,1.3585,1.3602,1.3651,1.3684,1.3588,8261
2007-04-29 21:00:00,1.3648,1.3646,1.3678,1.3588,1.3651,1.3649,1.3681,1.3591,7188
2007-04-30 21:00:00,1.3646,1.3603,1.3672,1.3589,1.3649,1.3606,1.3675,1.3592,7232
2007-05-01 21:00:00,1.3603,1.3591,1.3611,1.3559,1.3606,1.3594,1.3614,1.3562,8272
2007-05-02 21:00:00,1.3591,1.3548,1.3622,1.3545,1.3594,1.3551,1.3625,1.3548,6761
2007-05-03 21:00:00,1.3548,1.3595,1.361,1.3534,1.3551,1.3598,1.3613,1.3537,6706
2007-05-06 21:00:00,1.3595,1.3599,1.3626,1.3588,1.3598,1.3602,1.3629,1.3591,5037
2007-05-07 21:00:00,1.3599,1.3541,1.362,1.3515,1.3602,1.3544,1.3623,1.3518,6987
2007-05-08 21:00:00,1.3541,1.3527,1.3565,1.3518,1.3544,1.353,1.3568,1.3521,5946
2007-05-09 21:00:00,1.3527,1.3483,1.3563,1.3463,1.353,1.3486,1.3566,1.3466,8964
2007-05-10 21:00:00,1.3483,1.3531,1.3531,1.3461,1.3486,1.3534,1.3534,1.3464,7459
2007-05-13 21:00:00,1.3531,1.3544,1.3557,1.3523,1.3534,1.3547,1.356,1.3526,5180
2007-05-14 21:00:00,1.3544,1.3589,1.3608,1.3526,1.3547,1.3592,1.3611,1.3529,6844
2007-05-15 21:00:00,1.3589,1.3513,1.3608,1.3503,1.3592,1.3516,1.3611,1.3506,6880
2007-05-16 21:00:00,1.3513,1.3493,1.3543,1.3476,1.3516,1.3496,1.3546,1.3479,6575
2007-05-17 21:00:00,1.3493,1.351,1.352,1.3464,1.3496,1.3513,1.3523,1.3467,7004
2007-05-20 21:00:00,1.351,1.3467,1.3529,1.3435,1.3513,1.347,1.3532,1.3438,6307
2007-05-21 21:00:00,1.3467,1.3447,1.3475,1.3437,1.347,1.345,1.3478,1.344,5707
2007-05-22 21:00:00,1.3447,1.3458,1.35,1.3415,1.345,1.3461,1.3503,1.3418,7257
2007-05-23 21:00:00,1.3458,1.3427,1.3461,1.3414,1.3461,1.343,1.3464,1.3417,6459
2007-05-24 21:00:00,1.3427,1.3445,1.3472,1.341,1.343,1.3448,1.3475,1.3413,6445
2007-05-27 21:00:00,1.3445,1.345,1.3458,1.3443,1.3448,1.3453,1.3461,1.3446,2111
2007-05-28 21:00:00,1.345,1.3447,1.3519,1.3418,1.3453,1.345,1.3522,1.3421,7201
2007-05-29 21:00:00,1.3447,1.3427,1.3456,1.3406,1.345,1.343,1.3459,1.3409,6831
2007-05-30 21:00:00,1.3427,1.3451,1.3476,1.3422,1.343,1.3454,1.3479,1.3425,6001
2007-05-31 21:00:00,1.3451,1.3445,1.3462,1.3391,1.3454,1.3448,1.3465,1.3394,5949
2007-06-03 21:00:00,1.3445,1.3488,1.3498,1.3431,1.3448,1.3491,1.3501,1.3434,5259
2007-06-04 21:00:00,1.3488,1.3522,1.3553,1.3487,1.3491,1.3525,1.3556,1.349,6110
2007-06-05 21:00:00,1.3522,1.3502,1.3537,1.3484,1.3525,1.3505,1.354,1.3487,5875
2007-06-06 21:00:00,1.3502,1.3432,1.3511,1.3421,1.3505,1.3435,1.3514,1.3424,7361
2007-06-07 21:00:00,1.3432,1.3367,1.3435,1.3319,1.3435,1.337,1.3438,1.3322,8238
2007-06-10 21:00:00,1.3367,1.3356,1.3371,1.3332,1.337,1.3359,1.3374,1.3335,5492
2007-06-11 21:00:00,1.3356,1.33,1.3368,1.33,1.3359,1.3303,1.3371,1.3303,5755
2007-06-12 21:00:00,1.33,1.331,1.3314,1.3262,1.3303,1.3313,1.3317,1.3265,8570
2007-06-13 21:00:00,1.331,1.331,1.3323,1.3278,1.3313,1.3313,1.3326,1.3281,5409
2007-06-14 21:00:00,1.331,1.3379,1.3385,1.3304,1.3313,1.3382,1.3388,1.3307,5252
2007-06-17 21:00:00,1.3379,1.3413,1.3417,1.3373,1.3382,1.3416,1.342,1.3376,5209
2007-06-18 21:00:00,1.3413,1.3426,1.3436,1.3383,1.3416,1.3429,1.3439,1.3386,6035
2007-06-19 21:00:00,1.3426,1.3403,1.3436,1.3395,1.3429,1.3406,1.3439,1.3398,5193
2007-06-20 21:00:00,1.3403,1.3388,1.3407,1.3371,1.3406,1.3391,1.341,1.3374,6141
2007-06-21 21:00:00,1.3388,1.3464,1.3468,1.3379,1.3391,1.3467,1.3471,1.3382,5655
2007-06-24 21:00:00,1.3464,1.3461,1.3472,1.3438,1.3467,1.3464,1.3475,1.3441,4272
2007-06-25 21:00:00,1.3461,1.3453,1.3478,1.3431,1.3464,1.3456,1.3481,1.3434,5515
2007-06-26 21:00:00,1.3453,1.3452,1.3457,1.3414,1.3456,1.3455,1.346,1.3417,6623
2007-06-27 21:00:00,1.3452,1.3448,1.3481,1.3422,1.3455,1.3451,1.3484,1.3425,6508
2007-06-28 21:00:00,1.3448,1.3534,1.3539,1.3429,1.3451,1.3537,1.3542,1.3432,7390
2007-07-01 21:00:00,1.3534,1.3622,1.3637,1.3527,1.3537,1.3625,1.364,1.353,6093
2007-07-02 21:00:00,1.3622,1.3607,1.3633,1.3583,1.3625,1.361,1.3636,1.3586,5973
2007-07-03 21:00:00,1.3607,1.3611,1.363,1.3605,1.361,1.3614,1.3633,1.3608,3954
2007-07-04 21:00:00,1.3611,1.3597,1.3658,1.3578,1.3614,1.36,1.3661,1.3581,6788
2007-07-05 21:00:00,1.3597,1.3623,1.364,1.3566,1.3601,1.3626,1.3642,1.357,6586
2007-07-08 21:00:00,1.3632,1.3625,1.3637,1.3609,1.3636,1.3628,1.3639,1.3612,3824
2007-07-09 21:00:00,1.3625,1.3746,1.3747,1.3593,1.3628,1.3749,1.375,1.3596,7277
2007-07-10 21:00:00,1.3746,1.3744,1.3786,1.373,1.3749,1.3747,1.379,1.3733,9455
2007-07-11 21:00:00,1.3744,1.3788,1.3797,1.374,1.3747,1.3791,1.38,1.3743,8108
2007-07-12 21:00:00,1.3788,1.3786,1.3813,1.3762,1.3791,1.3789,1.3815,1.3765,6991
2007-07-15 21:00:00,1.3784,1.3771,1.3803,1.3758,1.3789,1.3774,1.3804,1.3761,5791
2007-07-16 21:00:00,1.3771,1.378,1.3798,1.3756,1.3774,1.3784,1.38,1.3759,6065
2007-07-17 21:00:00,1.378,1.3801,1.3832,1.3751,1.3784,1.3805,1.3834,1.3754,9353
